Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
1980-12-12,0.09838946908712387,0.09881722564755765,0.09838946908712387,0.09838946908712387,469033600
1980-12-15,0.09325645118951797,0.09368420784557524,0.09325645118951797,0.09368420784557524,175884800
1980-12-16,0.08641161769628525,0.08683936860447428,0.08641161769628525,0.08683936860447428,105728000
1980-12-17,0.08855035156011581,0.08897810802473408,0.08855035156011581,0.08855035156011581,86441600
1980-12-18,0.09111767262220383,0.09154542350845413,0.09111767262220383,0.09111767262220383,73449600
1980-12-19,0.0966784730553627,0.09710622969892004,0.0966784730553627,0.0966784730553627,48630400
1980-12-22,0.10138372331857681,0.10181224509114195,0.10138372331857681,0.10138372331857681,37363200
1980-12-23,0.10566207021474838,0.10608982685595528,0.10566207021474838,0.10566207021474838,46950400
1980-12-24,0.11122292280197144,0.1116506796374772,0.11122292280197144,0.11122292280197144,48003200
1980-12-26,0.12148972600698471,0.12191748263950991,0.12148972600698471,0.12148972600698471,55574400
1980-12-29,0.12320069968700409,0.1236284561756932,0.12320069968700409,0.12320069968700409,93161600
1980-12-30,0.12020638585090637,0.12063413076978644,0.12020638585090637,0.12063413076978644,68880000
1980-12-31,0.11678439378738403,0.11721215026046519,0.11678439378738403,0.11721215026046519,35750400
1981-01-02,0.11806770414113998,0.1189232174666824,0.11806770414113998,0.11806770414113998,21660800
1981-01-05,0.11550113558769226,0.11592888063703626,0.11550113558769225,0.11592888063703626,35728000
1981-01-06,0.11036734282970428,0.11079509940824274,0.11036734282970428,0.11079509940824274,45158400
1981-01-07,0.10566207021474838,0.10608982685595528,0.10566207021474838,0.10608982685595528,55686400
1981-01-08,0.10352327674627304,0.10395102182769188,0.10352327674627304,0.10395102182769188,39827200
1981-01-09,0.10908406972885132,0.10951182624940002,0.10908406972885132,0.10908406972885132,21504000
1981-01-12,0.10822860151529312,0.10908410339745453,0.10822860151529312,0.10908410339745453,23699200
1981-01-13,0.10437878221273422,0.10480653873304098,0.10437878221273422,0.10480653873304098,23049600
1981-01-14,0.1048065647482872,0.10523432137477237,0.1048065647482872,0.1048065647482872,14291200
1981-01-15,0.10694538056850433,0.10780088275134793,0.10694538056850433,0.10694538056850433,14067200
1981-01-16,0.10608981549739838,0.1065175720928073,0.10608981549739836,0.1065175720928073,13395200
1981-01-19,0.11250605434179306,0.11293381069236821,0.11250605434179306,0.11250605434179306,41574400
1981-01-20,0.10908406972885132,0.10951182624940002,0.10908406972885132,0.10951182624940002,30083200
1981-01-21,0.11122292280197144,0.11207842504998951,0.11122292280197144,0.11122292280197144,15904000
1981-01-22,0.11250605434179306,0.11336156704294338,0.11250605434179306,0.11250605434179306,35548800
1981-01-23,0.11207831650972366,0.11293382935222888,0.11207831650972366,0.11250607293097627,11222400
1981-01-26,0.11036734282970428,0.11079509940824274,0.11036734282970428,0.11079509940824274,24640000
1981-01-27,0.10951187461614609,0.11036737661209736,0.10951187461614609,0.11036737661209736,23699200
1981-01-28,0.10608981549739838,0.1065175720928073,0.10608981549739836,0.1065175720928073,28156800
1981-01-29,0.10224004834890366,0.10266780502532948,0.10224004834890366,0.10266780502532948,43904000
1981-01-30,0.0966784730553627,0.09753398634247737,0.0966784730553627,0.09753398634247737,46188800
1981-02-02,0.09111767262220383,0.09154542350845413,0.09111767262220383,0.09154542350845413,23766400
1981-02-03,0.09453968703746796,0.09496743785349379,0.09453968703746796,0.09453968703746796,19152000
1981-02-04,0.09796173870563507,0.09838948390751394,0.09796173870563507,0.09796173870563507,27865600
1981-02-05,0.09796173870563507,0.09881724053238061,0.09796173870563507,0.09796173870563507,7929600
1981-02-06,0.09838946908712387,0.09881722564755765,0.09838946908712387,0.09838946908712387,13865600
1981-02-09,0.09325645118951797,0.09411195879013817,0.09325645118951797,0.09411195879013817,16755200
1981-02-10,0.09325645118951797,0.09368420784557524,0.09325645118951797,0.09325645118951797,18345600
1981-02-11,0.09026215225458145,0.09068990307977644,0.09026215225458145,0.09068990307977644,13843200
1981-02-12,0.08940590173006058,0.08983442374044567,0.08940590173006058,0.08983442374044567,14560000
1981-02-13,0.08726710081100464,0.08812260809954661,0.08726710081100464,0.08812260809954661,11155200
1981-02-17,0.08940590173006058,0.08983442374044567,0.08940590173006058,0.08940590173006058,12275200
1981-02-18,0.09325645118951797,0.09411195879013817,0.09325645118951797,0.09325645118951797,19241600
1981-02-19,0.08769489824771881,0.08812265497527569,0.08769489824771881,0.08812265497527569,22310400
1981-02-20,0.08298955857753754,0.08341731504770711,0.08298955857753754,0.08341731504770711,24371200
1981-02-23,0.0842728540301323,0.08470061069046907,0.0842728540301323,0.0842728540301323,14112000
1981-02-24,0.08127858489751816,0.08213409255557585,0.08127858489751816,0.08213409255557585,16979200
1981-02-25,0.08641161769628525,0.08683936860447428,0.08641161769628525,0.08641161769628525,19488000
1981-02-26,0.08769489824771881,0.08812265497527569,0.08769489824771881,0.08769489824771881,10841600
1981-02-27,0.09068992733955383,0.09154543493028693,0.09068992733955383,0.09068992733955383,14761600
1981-03-02,0.09111767262220383,0.09154542350845413,0.09111767262220383,0.09111767262220383,11760000
1981-03-03,0.08983439952135086,0.09026215607614917,0.08983439952135086,0.09026215607614917,16172800
1981-03-04,0.08897814899682999,0.08940589994692454,0.08897814899682999,0.08940589994692454,13708800
1981-03-05,0.08855035156011581,0.08897810802473408,0.08855035156011581,0.08897810802473408,5376000
1981-03-06,0.08769489824771881,0.08855040599133727,0.08769489824771881,0.08855040599133727,11603200
1981-03-09,0.08085084706544876,0.0812785981082554,0.08085084706544876,0.0812785981082554,15321600
1981-03-10,0.07700027525424957,0.07742802619412946,0.07700027525424957,0.07742802619412946,28380800
1981-03-11,0.07400599122047424,0.07486149875845251,0.07400599122047424,0.07486149875845251,29859200
1981-03-12,0.07700027525424957,0.07742802619412946,0.07700027525424957,0.07700027525424957,59248000
1981-03-13,0.07614477723836899,0.0765725282320395,0.07614477723836899,0.0765725282320395,231302400
1981-03-16,0.0791398286819458,0.07999533644890233,0.0791398286819458,0.0791398286819458,37228800
1981-03-17,0.08298955857753754,0.08384506580638484,0.08298955857753754,0.08298955857753754,43747200
1981-03-18,0.08812262117862701,0.08897812859414263,0.08812262117862701,0.08812262117862701,36937600
1981-03-19,0.08726710081100464,0.0876948515995295,0.08726710081100464,0.0876948515995295,37811200
1981-03-20,0.08812262117862701,0.08897812859414263,0.08812262117862701,0.08812262117862701,14604800
1981-03-23,0.09154541790485382,0.09240092533648135,0.09154541790485382,0.09154541790485382,22019200
1981-03-24,0.09111767262220383,0.09154542350845413,0.09111767262220383,0.09154542350845413,28156800
1981-03-25,0.08940590173006058,0.09026218041056591,0.08940590173006058,0.09026218041056591,7056000
1981-03-26,0.08769489824771881,0.08812265497527569,0.08769489824771881,0.08812265497527569,12275200
1981-03-27,0.08470060676336288,0.0851283576923728,0.08470060676336288,0.0851283576923728,12252800
1981-03-30,0.08470060676336288,0.08555611433287683,0.08470060676336288,0.08470060676336288,9900800
1981-03-31,0.0838450938463211,0.08470060136127192,0.0838450938463211,0.08470060136127192,15993600
1981-04-01,0.08298955857753754,0.08341731504770711,0.08298955857753754,0.08341731504770711,34070400
1981-04-02,0.09026215225458145,0.09068990307977644,0.09026215225458145,0.09026215225458145,31404800
1981-04-03,0.09068992733955383,0.09111768399066751,0.09068992733955383,0.09068992733955383,16486400
1981-04-06,0.08897814899682999,0.08940589994692454,0.08897814899682999,0.08940589994692454,22803200
1981-04-07,0.08812262117862701,0.08855037203063827,0.08812262117862701,0.08855037203063827,10684800
1981-04-08,0.0924009457230568,0.09325645334343641,0.0924009457230568,0.0924009457230568,21952000
1981-04-09,0.09411194920539856,0.09453970581789135,0.09411194920539856,0.09411194920539856,12499200
1981-04-10,0.09539522230625153,0.09582297324749378,0.09539522230625153,0.09539522230625153,33465600
1981-04-13,0.09539522230625153,0.09582297324749378,0.09539522230625153,0.09539522230625153,16060800
1981-04-14,0.09539522230625153,0.09582297324749378,0.09539522230625153,0.09539522230625153,6652800
1981-04-15,0.09068992733955383,0.09111768399066751,0.09068992733955383,0.09111768399066751,34048000
1981-04-16,0.08555608242750168,0.08598383319699576,0.08555608242750168,0.08598383319699576,23878400
1981-04-20,0.08812262117862701,0.08855037203063827,0.08812262117862701,0.08812262117862701,35347200
1981-04-21,0.09411194920539856,0.09453970581789135,0.09411194920539856,0.09411194920539856,28537600
1981-04-22,0.09753400832414627,0.09796176506410903,0.09753400832414627,0.09753400832414627,18995200
1981-04-23,0.10010048002004623,0.10052823656387483,0.10010048002004623,0.10010048002004623,58016000
1981-04-24,0.09924498200416565,0.10010048370029011,0.09924498200416565,0.10010048370029011,35056000
1981-04-27,0.09838946908712387,0.09881722564755765,0.09838946908712387,0.09881722564755765,38528000
1981-04-28,0.0966784730553627,0.09710622969892004,0.0966784730553627,0.09710622969892004,32188800
1981-04-29,0.09539522230625153,0.09582297324749378,0.09539522230625153,0.09582297324749378,13641600
1981-04-30,0.0971062183380127,0.0979617315250369,0.0971062183380127,0.0971062183380127,12611200
1981-05-01,0.0971062183380127,0.0979617315250369,0.0971062183380127,0.0971062183380127,16553600
1981-05-04,0.0966784730553627,0.09710622969892004,0.0966784730553627,0.09710622969892004,14448000
1981-05-05,0.09625067561864853,0.09667842060716522,0.09625067561864853,0.09667842060716522,17539200
1981-05-06,0.09368418902158737,0.09411193988020222,0.09368418902158737,0.09411193988020222,18950400
1981-05-07,0.09496743232011795,0.09539518882271272,0.09496743232011795,0.09496743232011795,9363200
