Price,Close,High,Low,Open,Volume
Ticker,PFE,PFE,PFE,PFE,PFE
Date,,,,,
1972-06-01,0.14843732118606567,0.14843732118606567,0.14618840272464786,0.14618840272464786,2458771
1972-06-02,0.14663803577423096,0.14888712717678532,0.14618835856041362,0.1484372763424221,1613885
1972-06-05,0.14618831872940063,0.14708784653249252,0.14528860645452904,0.1466379958206973,2585251
1972-06-06,0.14933699369430542,0.15023652177159066,0.1457385124414925,0.14618836329041088,2347469
1972-06-07,0.14933699369430542,0.14933699369430542,0.14708789136769612,0.14933699369430542,1032077
1972-06-08,0.14843732118606567,0.1497868849481493,0.14843732118606567,0.1493370339778839,1067491
1972-06-09,0.14933699369430542,0.1497868445432238,0.1484372811451842,0.1484372811451842,1563293
1972-06-12,0.14978691935539246,0.15203583833340478,0.1493370682817927,0.1493370682817927,1942733
1972-06-13,0.15113632380962372,0.15203585241952638,0.14888722015130385,0.1497869332331517,2175456
1972-06-14,0.15113632380962372,0.15203585241952638,0.15023661072777586,0.15113632380962372,2069213
1972-06-15,0.14933699369430542,0.1524856240982,0.14933699369430542,0.15113623432071188,2726909
1972-06-16,0.15203577280044556,0.15203577280044556,0.1475377631625888,0.14933700391210122,2398061
1972-06-19,0.1538350135087967,0.1538350135087967,0.15158609565938694,0.15203576203539693,1694832
1972-06-20,0.15473467111587524,0.15473467111587524,0.15293542028131518,0.1538349588883505,2332291
1972-06-21,0.1529354453086853,0.15563422434064617,0.1529354453086853,0.15473469643768673,2038858
1972-06-22,0.15338537096977234,0.15428489924834154,0.15158612994075665,0.15293550916890566,2438534
1972-06-23,0.1529354453086853,0.1538349840629271,0.14933696475324718,0.1533853069217063,1482346
1972-06-26,0.15113632380962372,0.15293556550137422,0.14933708211787322,0.15293556550137422,1618944
1972-06-27,0.15113632380962372,0.15248571438609573,0.14933708211787322,0.15113632380962372,2048976
1972-06-28,0.14978691935539246,0.15068645873324368,0.14888720635690303,0.15068645873324368,1315392
1972-06-29,0.15203577280044556,0.15203577280044556,0.14888714218111834,0.14978685479179885,1118083
1972-06-30,0.15248560905456543,0.1547347111592871,0.15158608106602411,0.1520357473987442,2924218
1972-07-03,0.1529354453086853,0.1538349840629271,0.15113620503096623,0.15248559454694666,824650
1972-07-05,0.15563417971134186,0.157433419473115,0.1538349399495687,0.1538349399495687,2903981
1972-07-06,0.158782958984375,0.15923281004316628,0.1569837175185529,0.1569837175185529,3895584
1972-07-07,0.16103194653987885,0.16103194653987885,0.15788331693164195,0.1587828447816168,2119805
1972-07-10,0.16148190200328827,0.16328114334191507,0.16058218909802038,0.1610320509762987,3091171
1972-07-11,0.16148190200328827,0.16328114334191507,0.16148190200328827,0.16148190200328827,2185574
1972-07-12,0.16193172335624695,0.1632811024788974,0.16103201067614276,0.16148186159055183,2696554
1972-07-13,0.15743352472782135,0.16103201750847693,0.1565339964814144,0.16103201750847693,1113024
1972-07-14,0.16103194653987885,0.16193165886164304,0.15698360460987773,0.157433455345119,1583530
1972-07-17,0.15968261659145355,0.161931719187595,0.15698366309248366,0.16103200653065233,819590
1972-07-18,0.15788331627845764,0.1592326948580912,0.15338529725233183,0.1592326948580912,1527878
1972-07-19,0.158782958984375,0.16013252301203837,0.1565340400803941,0.15788343048742495,2145101
1972-07-20,0.15653404593467712,0.15968267792528712,0.15608418400777174,0.1587829649227663,1492464
1972-07-21,0.15743352472782135,0.15743352472782135,0.15473475551672985,0.1565339964814144,956189
1972-07-24,0.1538350135087967,0.15743349475302737,0.15203576203539693,0.15743349475302737,9733901
1972-07-25,0.15653404593467712,0.1578834363921744,0.15428494247465901,0.15428494247465901,2696554
1972-07-26,0.15563417971134186,0.157433419473115,0.15563417971134186,0.1565338918281021,1355866
1972-07-27,0.15473467111587524,0.15608404955975202,0.15473467111587524,0.15563419887162996,1133261
1972-07-28,0.1560840904712677,0.1560840904712677,0.1551843780079175,0.1551843780079175,1128202
1972-07-31,0.15473467111587524,0.15608404955975202,0.15473467111587524,0.15608404955975202,2043917
1972-08-01,0.15788331627845764,0.15833316701183778,0.15473468668324705,0.15473468668324705,1806134
1972-08-02,0.16013242304325104,0.16058210020068167,0.15833318270067348,0.15833318270067348,3020342
1972-08-03,0.15788331627845764,0.16058208428900642,0.15698360396041566,0.16013240717613317,1305274
1972-08-04,0.158782958984375,0.1596826719532471,0.1565340400803941,0.15788343048742495,2145101
1972-08-07,0.1592327505350113,0.1592327505350113,0.15698365885092405,0.15878289964433742,1962970
1972-08-08,0.1592327505350113,0.1601324631676445,0.15833322237423114,0.1592327505350113,2403120
1972-08-09,0.15968261659145355,0.15968261659145355,0.15833322665225474,0.15923275483733934,2479008
1972-08-10,0.16148190200328827,0.16148190200328827,0.15878294775939358,0.15968266066466147,1163616
1972-08-11,0.16463053226470947,0.16463053226470947,0.16058218774332986,0.16148190064100768,3162000
1972-08-14,0.16463053226470947,0.16553024516238726,0.16328114196445584,0.16463053226470947,3313776
1972-08-15,0.16373096406459808,0.1646304922718506,0.16283125138548296,0.1646304922718506,1254682
1972-08-16,0.16283123195171356,0.16463047262334335,0.161481842140309,0.16373094452344875,1532938
1972-08-17,0.16328106820583344,0.16508030871651438,0.1623813557145809,0.16283121738584905,2726909
1972-08-18,0.16013242304325104,0.1628312021724967,0.16013242304325104,0.1628312021724967,3050698
1972-08-21,0.16013242304325104,0.16103196182991913,0.15788333192271875,0.16013242304325104,1295155
1972-08-22,0.1592327505350113,0.16193171481234334,0.15833322237423114,0.1601324631676445,1431754
1972-08-23,0.15833324193954468,0.16103202207851317,0.15698367824947135,0.15923277021147994,1654358
1972-08-24,0.15743352472782135,0.15878291475901032,0.15473475551672985,0.15833323744609892,2155219
1972-08-25,0.15563417971134186,0.15833313158987525,0.15473465206632894,0.157433419473115,2823034
1972-08-28,0.15518437325954437,0.15698362451065584,0.15428484529553654,0.1556342349030962,1436813
1972-08-29,0.1566653847694397,0.15756827370897994,0.15485944351491626,0.15576232156276032,2140042
1972-08-30,0.15576234459877014,0.15666540793900538,0.1548594664173976,0.15666540793900538,2231107
1972-08-31,0.15440794825553894,0.15621388987144397,0.15350505913532425,0.15576235273190045,2190634
1972-09-01,0.15485957264900208,0.15485957264900208,0.1526020924628264,0.15440804611499218,4877069
1972-09-05,0.1553110033273697,0.1553110033273697,0.15395658803182702,0.15485946621200206,991603
1972-09-06,0.15124760568141937,0.1548594892573452,0.15034471647518352,0.1548594892573452,1917437
1972-09-07,0.1467328518629074,0.15169915157777364,0.14628132551368894,0.15124762522855517,3075994
1972-09-08,0.1489902138710022,0.15034480442773523,0.1467329187388361,0.1467329187388361,1780838
1972-09-11,0.148087278008461,0.149441682884693,0.14718421435445445,0.1489901565035405,1391280
1972-09-12,0.1458296924829483,0.14944157415316764,0.1458296924829483,0.1480871702623803,1492464
1972-09-13,0.14763575792312622,0.14808729524854755,0.144926936963604,0.1458298155637952,4275024
1972-09-14,0.1462813764810562,0.1494417243839887,0.14537831257627287,0.14763578173340047,2069213
1972-09-15,0.14853879809379578,0.14899015018859224,0.14673285602125455,0.14673285602125455,1158557
1972-09-18,0.1489902138710022,0.15079615671545177,0.14718427102655263,0.14853886158328566,728525
1972-09-19,0.15079614520072937,0.1521507465457315,0.1480873237203985,0.14899020249418074,849946
1972-09-20,0.15034477412700653,0.15260206880423383,0.1489901838432798,0.1507961263237568,1158557
1972-09-21,0.15079614520072937,0.1521507465457315,0.14989326642694714,0.15034479294747788,1340688
1972-09-22,0.1494417041540146,0.151699183897251,0.14899017770859851,0.15079612011471571,1290096
1972-09-25,0.148087278008461,0.149441682884693,0.14628133585937492,0.149441682884693,6799565
1972-09-26,0.15079614520072937,0.15079614520072937,0.14718425978763208,0.1480873237203985,2018621
1972-09-27,0.15440794825553894,0.15440794825553894,0.15169911751941922,0.15169911751941922,2038858
1972-09-28,0.1553110033273697,0.1553110033273697,0.1521506465126145,0.1544079399883322,5752310
1972-09-29,0.15485957264900208,0.1553111100747173,0.15350515642255153,0.1553111100747173,2276640
1972-10-02,0.15260203182697296,0.15395663267416762,0.15260203182697296,0.15395663267416762,2590310
1972-10-03,0.1494417041540146,0.15215072123437023,0.1494417041540146,0.15215072123437023,784176
1972-10-04,0.1494417041540146,0.15215072123437023,0.14853882553043268,0.1494417041540146,1922496
1972-10-05,0.1440238058567047,0.1471841626638165,0.14312092767871332,0.1471841626638165,8261674
1972-10-06,0.1467328518629074,0.14718420394491274,0.14357230901048879,0.14402384625140807,2403120
1972-10-09,0.1458296924829483,0.14718410726542933,0.1458296924829483,0.1467327554798993,986544
1972-10-10,0.14718416333198547,0.1489901048550287,0.14537822180894228,0.14582974803356988,1411517
1972-10-11,0.1467328518629074,0.14853879388426897,0.14492690984154583,0.14718420394491274,2048976
1972-10-12,0.14537830650806427,0.1467328968628453,0.14447541690824212,0.1467328968628453,3232829
1972-10-13,0.14357233047485352,0.1453782836579097,0.14312098921707253,0.1453782836579097,3020342
1972-10-16,0.1426694542169571,0.1449269338532606,0.14221792779292902,0.1435723327977712,1826371
1972-10-17,0.1440238058567047,0.1440238058567047,0.14266939056443773,0.14266939056443773,2838211
1972-10-18,0.14221785962581635,0.1462812796350357,0.1408634443784627,0.1440238010807749,4077715
1972-10-19,0.14357233047485352,0.14357233047485352,0.14131503603401635,0.14221792549192486,1588589
1972-10-20,0.14718416333198547,0.14763568955661308,0.14221786498748348,0.14357226939420126,1239504
1972-10-23,0.15034477412700653,0.1507961263237568,0.1480873051825218,0.1480873051825218,1269859
1972-10-24,0.15079614520072937,0.15124768261296506,0.14944172901471148,0.15034479294747788,3526262
1972-10-25,0.14853879809379578,0.14989321380432244,0.147184208116051,0.14989321380432244,1153498
1972-10-26,0.148087278008461,0.15034474653869956,0.14718421435445445,0.14853880438961348,1436813
1972-10-27,0.14853879809379578,0.14899015018859224,0.14628132965924,0.14808727173178124,1325510
1972-10-30,0.1462813764810562,0.14853884563818381,0.1462813764810562,0.14853884563818381,880301
1972-10-31,0.148087278008461,0.149441682884693,0.14718421435445445,0.14718421435445445,3602150
1972-11-01,0.14989320933818817,0.1507960877680975,0.1476357300791939,0.1480872673194558,3187296
1972-11-02,0.1553110033273697,0.1553110033273697,0.14989316787803436,0.14989316787803436,3900643
1972-11-03,0.16253480315208435,0.16253480315208435,0.15485948798884136,0.1553110251677056,2590310
1972-11-06,0.15937434136867523,0.16253488538580002,0.15892298912034006,0.16253488538580002,2696554
1972-11-08,0.15982584655284882,0.16118026254334433,0.15847144145405667,0.15937432009750008,3531322
1972-11-09,0.15937434136867523,0.16072893180721762,0.15756839868179767,0.15982586788428774,895478
1972-11-10,0.1553110033273697,0.15937423832229988,0.15395658803182702,0.15937423832229988,5236272
1972-11-13,0.15576234459877014,0.15801982323634448,0.15440794019312887,0.15531100353336413,890419
1972-11-14,0.1553110033273697,0.15756829680308737,0.15305352469278952,0.15576234439217707,1360925
1972-11-15,0.1553110033273697,0.1562138815075447,0.1553110033273697,0.1553110033273697,5119910
