Price,Close,High,Low,Open,Volume
Ticker,TSM,TSM,TSM,TSM,TSM
Date,,,,,
1997-10-09,3.1390392780303955,3.25774234355649,2.8027135312004696,2.8027135312004696,10201979
1997-10-10,3.2841198444366455,3.4951479155433374,3.15882224528743,3.481958320837829,10669148
1997-10-13,3.211578845977783,3.290714032523787,3.1983894904177848,3.290714032523787,3044363
1997-10-14,3.0796868801116943,3.1917951152897333,2.9939566494224694,3.1852003182881194,2549907
1997-10-15,2.993955373764038,3.000549931252328,2.8818471863528283,2.8884412704342632,3167153
1997-10-16,2.9016306400299072,2.9939551480148254,2.8884410526409896,2.9939551480148254,1770821
1997-10-17,2.651036024093628,2.7763338225825,2.644441465410916,2.769739027196318,3287121
1997-10-20,2.321305751800537,2.3740624693811987,2.2091970464190065,2.2157918432321706,11499985
1997-10-21,2.651036024093628,2.651036024093628,2.413629781184777,2.4268186618467302,6924737
1997-10-22,2.3410892486572266,2.44660314895642,2.3344944523608997,2.4400085893635963,4458573
1997-10-23,2.2026023864746094,2.2685487017794745,2.110277829092041,2.2685487017794745,12494072
1997-10-24,2.0838992595672607,2.2685483453181328,2.0311420735910843,2.255359463055212,9498638
1997-10-27,1.806924819946289,2.0311418271507047,1.8003301429114682,2.0311418271507047,4905042
1997-10-28,2.215792655944824,2.215792655944824,1.6486550710222903,1.6618445511345203,10417921
1997-10-29,2.0113587379455566,2.0904941753419495,2.004763940634869,2.0311424197670003,7548100
1997-10-30,1.9586015939712524,1.978385272721392,1.8926554063786976,1.8992496109068235,2797370
1997-10-31,2.0838992595672607,2.1300611759497303,2.024547750811373,2.0311420735910843,3611270
1997-11-03,2.393846035003662,2.42681907067542,2.2685484521102808,2.2685484521102808,6205871
1997-11-04,2.393846035003662,2.4202249842887906,2.3278999636601467,2.3740623556227134,3145042
1997-11-05,2.585090160369873,2.6048738379219,2.4400084381007465,2.4400084381007465,3979642
1997-11-06,2.5719006061553955,2.6906033723868337,2.5455221347583636,2.6774144917435225,3649848
1997-11-07,2.51254940032959,2.525738282524784,2.3740622316723385,2.387251587274528,4470805
1997-11-10,2.525738477706909,2.6246578239053044,2.51914415445147,2.6114687039873936,2435114
1997-11-11,2.4729816913604736,2.5191440831740612,2.466386894884597,2.4795762511328405,2194707
1997-11-12,2.3344948291778564,2.3938463485003623,2.327900268520587,2.3938463485003623,3905309
1997-11-13,2.3147106170654297,2.4466029835210725,2.2817375846273906,2.3608727677972894,2482160
1997-11-14,2.3147106170654297,2.3938458002353284,2.2817375846273906,2.3608727677972894,2205999
1997-11-17,2.479576587677002,2.479576587677002,2.4268193922269905,2.4729820270095786,3290415
1997-11-18,2.321305751800537,2.40044094652329,2.3081163948777306,2.40044094652329,2240813
1997-11-19,2.2553598880767822,2.2949270157289505,2.2289809350623435,2.2949270157289505,1442908
1997-11-20,2.2026023864746094,2.2421702229982357,2.1960078259551836,2.209197183697571,2578134
1997-11-21,2.3147106170654297,2.3147106170654297,2.215791519751313,2.215791519751313,4223342
1997-11-24,2.2619543075561523,2.2685491059540723,2.202602778899922,2.202602778899922,2254927
1997-11-25,2.321305751800537,2.354278789052271,2.275143120922475,2.275143120922475,1083946
1997-11-26,2.2817375659942627,2.301521243273436,2.255359329622031,2.2949264474768936,1136637
1997-11-28,2.321305751800537,2.321305751800537,2.314710954987373,2.321305751800537,1083475
1997-12-01,2.215792655944824,2.215792655944824,2.182819369895564,2.215792655944824,2365485
1997-12-02,2.215792655944824,2.255360504522493,2.209197856712807,2.2355763435300506,2203176
1997-12-03,2.2289793491363525,2.2553582833820944,2.196006332263457,2.2553582833820944,2783727
1997-12-04,2.321305751800537,2.354278789052271,2.321305751800537,2.3344946353163007,2721625
1997-12-05,2.3279001712799072,2.3476843258323767,2.3081164901345,2.321305847601636,1796226
1997-12-08,2.426818609237671,2.479575787666094,2.413629728861629,2.413629728861629,2020166
1997-12-09,2.321305751800537,2.3740624693811987,2.321305751800537,2.3740624693811987,1487132
1997-12-10,2.222386360168457,2.354278743316698,2.215791800186924,2.354278743316698,1393980
1997-12-11,2.123467445373535,2.1300615325536953,2.0904941690302707,2.123467445373535,3128576
1997-12-12,2.103682518005371,2.149844898578271,2.103682518005371,2.116871871041965,2271863
1997-12-15,1.9256283044815063,2.090493574114283,1.9256283044815063,2.090493574114283,5162855
1997-12-16,1.9849790334701538,2.017952052854927,1.912438201460939,1.9256276695885806,3736884
1997-12-17,1.9190338850021362,2.011358553498155,1.9124392066479696,1.991574873490932,3310174
1997-12-18,1.8464926481246948,1.905844149765324,1.8464926481246948,1.905844149765324,1023256
1997-12-19,1.9586015939712524,1.984979950656523,1.8201145408510115,1.8333034233142687,3056124
1997-12-22,1.9388173818588257,1.9783852115425287,1.9190337037204694,1.9454120595900253,1266485
1997-12-23,1.8794660568237305,1.9058444135976365,1.8728712605146884,1.9058444135976365,813430
