Date,days_delta,Close,High,Low,Open,Volume
1972-08-25,0,0.0115283178165555,0.011572318613775,0.011353922816186,0.011353922816186,7526400
1972-08-28,3,0.0114848539233207,0.0116157848690248,0.0114848539233207,0.0115283189953135,2918400
1972-08-29,1,0.0113539267331361,0.0114413926280787,0.0113539267331361,0.0114413926280787,5836800
1972-08-30,1,0.0113539267331361,0.0113539267331361,0.0112664608381935,0.0113539267331361,1228800
1972-08-31,1,0.0111789880320429,0.0112664538729114,0.0111789880320429,0.0112664538729114,2611200
1972-09-01,1,0.0112664559856057,0.0112664559856057,0.0112229909217832,0.0112229909217832,768000
1972-09-05,4,0.0111789880320429,0.0112664538729114,0.0111789880320429,0.0112664538729114,1689600
1972-09-06,1,0.0112664559856057,0.0112664559856057,0.0112664559856057,0.0112664559856057,768000
1972-09-07,1,0.0112229958176612,0.0112664609004448,0.0112229958176612,0.0112664609004448,3532800
1972-09-08,1,0.0111355241388082,0.0111789891990174,0.0111355241388082,0.0111789891990174,1996800
1972-09-11,3,0.0112229958176612,0.0112229958176612,0.0112229958176612,0.0112229958176612,2764800
1972-09-12,1,0.0112229958176612,0.0112229958176612,0.0112229958176612,0.0112229958176612,1843200
1972-09-13,1,0.0112229958176612,0.0112229958176612,0.0112229958176612,0.0112229958176612,460800
1972-09-14,1,0.0113099245354533,0.0113099245354533,0.0111789945619294,0.0112229953728277,3840000
1972-09-15,1,0.0112229958176612,0.0112664609004448,0.0112229958176612,0.0112664609004448,1536000
1972-09-18,3,0.0112664559856057,0.0113099200499326,0.0112664559856057,0.0112664559856057,3225600
1972-09-19,1,0.0111789880320429,0.0112229888172395,0.0111355229763711,0.0112229888172395,9369600
1972-09-20,1,0.0110920602455735,0.0110920602455735,0.0110920602455735,0.0110920602455735,153600
1972-09-21,1,0.010742743499577,0.0110046045665065,0.010742743499577,0.0110046045665065,4300800
1972-09-22,1,0.0103494152426719,0.0106987422611059,0.0103494152426719,0.0106987422611059,2611200
1972-09-25,3,0.0100435465574264,0.0103059441915796,0.0100435465574264,0.0103059441915796,2918400
1972-09-26,1,0.0100000780075788,0.0100435430666211,0.009956613948032,0.0100435430666211,2150400
1972-09-27,1,0.0097816847264766,0.0099126146667859,0.0097816847264766,0.0099126146667859,1996800
1972-09-28,1,0.0100435465574264,0.0101310124354775,0.0099566174086236,0.0099566174086236,4300800
1972-09-29,1,0.0101750083267688,0.0101750083267688,0.0101310075441112,0.0101310075441112,768000
1972-10-02,3,0.0106552671641111,0.0106552671641111,0.0102619387184155,0.0102619387184155,4915200
1972-10-03,1,0.0108296610414981,0.0108296610414981,0.0107427319325081,0.0107427319325081,1536000
1972-10-04,1,0.0110480636358261,0.0111355295281566,0.0108736685805008,0.0108736685805008,4608000
