Date,days_delta,Close,High,Low,Open,Volume
2006-05-25,0,4.173887729644775,4.17842466806748,3.6476149872663215,3.656688864111731,395343000
2006-05-26,1,4.076797008514404,4.241030095141901,4.0023927364479555,4.20110627370721,103044000
2006-05-30,4,3.992413520812988,4.081335501391954,3.888066126521549,4.0804282004676,49898000
2006-05-31,1,4.077704429626465,4.115813651031329,4.02416979993906,4.02416979993906,30002000
2006-06-01,1,4.310898303985596,4.364432942923585,4.07407549852556,4.076797833476888,62344000
2006-06-02,1,4.263716220855713,4.418875937471934,4.245568903290443,4.400728619906664,37253000
2006-06-05,3,4.459705829620361,4.468779701316802,4.2646219148070665,4.269158850655287,37188000
2006-06-06,1,4.382579326629639,4.5939959352557445,4.33721126950194,4.5350170715903495,49045000
2006-06-07,1,4.319063186645508,4.391652411183095,4.241937027407845,4.385300875669352,25013000
2006-06-08,1,4.329951286315918,4.329951286315918,4.128516315133866,4.319063248611793,34439000
2006-06-09,1,4.335396766662598,4.4279483587235875,4.326323327192208,4.4279483587235875,13372000
2006-06-12,3,4.260085105895996,4.378042400822288,4.201106242099857,4.355358588541145,14546000
2006-06-13,1,4.128516674041748,4.2963793809527004,4.110369366069373,4.192032035612083,16716000
2006-06-14,1,4.094038009643555,4.1239810993089545,4.032336796050606,4.07407566142256,15971000
2006-06-15,1,4.169348239898682,4.1847736480302,4.0949443990273515,4.119443245785765,16500000
2006-06-16,1,4.084961891174316,4.173883810499656,4.0831472905755914,4.128515766870551,12280000
2006-06-19,3,4.0232625007629395,4.123980223272707,4.001485555571854,4.123980223272707,11509000
2006-06-20,1,3.994227647781372,4.083149617788258,3.944322641545979,4.059558065895286,23792000
2006-06-21,1,4.11037015914917,4.1629970595570445,3.992412418236277,3.994227019583849,18063000
2006-06-22,1,4.22832727432251,4.260085392451097,4.162996869466637,4.210179963677324,13038000
2006-06-23,1,4.260085105895996,4.3490070518758674,4.252825835993406,4.263714308181306,11612000
2006-06-26,3,4.309988975524902,4.309988975524902,4.212900917036869,4.260083995778539,8565000
2006-06-27,1,4.292750835418701,4.358081247227617,4.28730659837912,4.3099908472663655,9826000
