Date,days_delta,Close,High,Low,Open,Volume
1999-01-22,0,0.0376048758625984,0.044767182564057,0.0355750051130603,0.0401114989432953,2714688000
1999-01-25,3,0.0415445305407047,0.0420212830820587,0.0376048924421988,0.0405891879322616,510480000
1999-01-26,1,0.0383209288120269,0.0428574233158805,0.0377240678392518,0.0420212707950052,343200000
1999-01-27,1,0.0382017344236373,0.0393954528105934,0.0362910534099907,0.0384401105960331,244368000
1999-01-28,1,0.0380816385149955,0.0384401199152492,0.0378432622848092,0.0382017436850628,227520000
1999-01-29,1,0.0362910665571689,0.038201748262999,0.0362910665571689,0.0380816430785388,244032000
1999-02-01,3,0.0370080284774303,0.0372464047299594,0.0362910656097229,0.0362910656097229,154704000
1999-02-02,1,0.0341429114341735,0.0372463957857837,0.0330683827379672,0.0362910568949578,264096000
1999-02-03,1,0.0348589569330215,0.0353366280608267,0.0334259469650799,0.0336652419102466,75120000
1999-02-04,1,0.0367687344551086,0.0377240735124036,0.034858964856831,0.035336636093216,181920000
1999-02-05,1,0.0378432646393775,0.0382017460619355,0.0364111696437329,0.0373655933865731,136848000
1999-02-08,3,0.03653035312891,0.0382017429983021,0.03653035312891,0.038081637830394,154080000
1999-02-09,1,0.0350973382592201,0.0374847752532682,0.0346196671078958,0.0372463956434185,86976000
1999-02-10,1,0.0347397737205028,0.0360526786621766,0.0341429127391595,0.0350973397348364,148224000
1999-02-11,1,0.0377240665256977,0.0391561612068836,0.034858958400759,0.034858958400759,132240000
1999-02-12,1,0.0398731306195259,0.0401115068319865,0.0382017408443719,0.0382017408443719,109728000
1999-02-16,4,0.0401115007698535,0.0422605614077801,0.0360526744329391,0.0405891718852266,211008000
1999-02-17,1,0.0379624404013156,0.0396338299357296,0.037246393104427,0.039156158816967,67728000
1999-02-18,1,0.0385593064129352,0.0396338351737979,0.0374847776520725,0.0391561639919055,70704000
1999-02-19,1,0.0398731306195259,0.040589178019551,0.0377240696568074,0.0382017408443719,75360000
1999-02-22,3,0.0401115007698535,0.0410668430005996,0.037962440131927,0.0405891718852266,205248000
1999-02-23,1,0.04202127084136,0.0428574233631577,0.0386794102110204,0.0410668472738058,138096000
1999-02-24,1,0.0453640557825565,0.0501398458393565,0.0442895269280999,0.0482291643608365,612768000
1999-02-25,1,0.0439319498836994,0.0487068233986647,0.0432149838464687,0.0472747254336941,149136000
1999-02-26,1,0.0419020801782608,0.0458417167276734,0.041544514205105,0.044409622140986,172608000
1999-03-01,3,0.0421413779258728,0.0439319575126632,0.0401115067797646,0.042976615138778,92160000
1999-03-02,1,0.0417828857898712,0.0422605568537702,0.0410668385752252,0.0420212619406181,55248000
1999-03-03,1,0.0389177873730659,0.0420212718787862,0.0386794111659423,0.0420212718787862,61392000
1999-03-04,1,0.0380816385149955,0.0410668522608565,0.0377240724619786,0.0408275572679587,57360000
1999-03-05,1,0.0402306839823722,0.0403498703433485,0.0384401049568787,0.0384401049568787,78768000
1999-03-08,3,0.0408275537192821,0.0420212722918805,0.0384401165740854,0.0391561639651181,75888000
1999-03-09,1,0.0421413779258728,0.0427382389266277,0.0407083677805196,0.0407083677805196,143184000
1999-03-10,1,0.041424423456192,0.0427382474657086,0.0408275623361844,0.0427382474657086,235344000
1999-03-11,1,0.0396338291466236,0.0414244084421873,0.0396338291466236,0.0407083611595551,54288000
1999-03-12,1,0.0389177873730659,0.0398731297268056,0.0382017399890724,0.0398731297268056,90768000
1999-03-15,3,0.0405891723930835,0.0410668435144332,0.0396338301503841,0.0398731250923168,108816000
1999-03-16,1,0.0392762571573257,0.0413052123152077,0.0389177758974595,0.0408275412791877,79152000
1999-03-17,1,0.0395146496593952,0.0403498834666529,0.0385593072742699,0.0396338360591354,51360000
1999-03-18,1,0.039992306381464,0.0405891637578047,0.0386793984412211,0.0396338217183527,46320000
1999-03-19,1,0.0401115007698535,0.041305219177034,0.0398731245934192,0.0398731245934192,105312000
1999-03-22,3,0.0389177873730659,0.041066848287669,0.0389177873730659,0.0409467431292218,36672000
1999-03-23,1,0.03653035312891,0.0391561666646011,0.035814305688512,0.0391561666646011,163968000
1999-03-24,1,0.0362910665571689,0.0365303581632677,0.0348589680635364,0.0362910665571689,60864000
1999-03-25,1,0.0367687344551086,0.0382017447487885,0.0360526835664249,0.0361718733925743,40320000
1999-03-26,1,0.039992306381464,0.0401114927380787,0.0372463853820431,0.0372463853820431,88272000
1999-03-29,3,0.0411860309541225,0.0421413697266581,0.0404699802788732,0.0411860309541225,65952000
1999-03-30,1,0.0377240665256977,0.0416637033350721,0.0374847749859297,0.0413052219912293,69504000
1999-03-31,1,0.0403498746454715,0.040827545733607,0.037127204342585,0.0389177801435171,153600000
1999-04-01,1,0.0391561612486839,0.0405891746939664,0.0384401139073265,0.0403498797384688,30432000
1999-04-05,4,0.0379624404013156,0.0396338299357296,0.0377240642231897,0.0386794064607151,98640000
1999-04-06,1,0.0370080284774303,0.0384401235182002,0.0362910656097229,0.0383209370996731,69696000
1999-04-07,1,0.0401115007698535,0.0403498769462879,0.0370080166636852,0.0372463928401196,89280000
1999-04-08,1,0.0408275537192821,0.0420212722918805,0.0398731301187824,0.0403498825377164,130128000
1999-04-09,1,0.0401115007698535,0.0410668430005996,0.0398731245934192,0.0410668430005996,48624000
1999-04-12,3,0.0384401120245456,0.0396338304558627,0.03772406471826,0.0396338304558627,33312000
1999-04-13,1,0.0368879288434982,0.0391561769270881,0.0362910710673569,0.0391561769270881,36144000
1999-04-14,1,0.0358143039047718,0.0376048835056714,0.0358143039047718,0.0367687309390101,48288000
