Date,days_delta,Close,High,Low,Open,Volume
1997-11-21,0,7.546672344207764,7.710730438647063,7.464643296988115,7.710730438647063,3821400
1997-11-24,3,7.464643955230713,7.546673009683797,7.300585846324543,7.546673009683797,541600
1997-11-25,1,7.546672344207764,7.546672344207765,7.444136035183202,7.505657820597939,425000
1997-11-26,1,7.464643955230713,7.546673009683797,7.464643955230713,7.546673009683797,165200
1997-11-28,2,7.546672344207764,7.546672344207765,7.464643296988115,7.464643296988115,60500
1997-12-01,3,7.5671820640563965,7.587689332522674,7.54667479559012,7.5671820640563965,120300
1997-12-02,1,7.546672344207764,7.587686867817589,7.505657820597939,7.587686867817589,164200
1997-12-03,1,7.546672344207764,7.567179606012677,7.526165082402852,7.567179606012677,540000
1997-12-04,1,7.546672344207764,7.567179606012677,7.546672344207765,7.546672344207765,43800
1997-12-05,1,7.5671820640563965,7.669718406387784,7.5056602586575645,7.5056602586575645,147500
1997-12-08,3,7.608193874359131,7.628701135476002,7.546672091008518,7.546672091008518,74900
1997-12-09,1,7.608193874359131,7.608193874359131,7.546672091008518,7.58768661324226,61000
1997-12-10,1,7.5671820640563965,7.628703869455229,7.5671820640563965,7.587689332522674,104500
1997-12-11,1,7.5671820640563965,7.587689332522674,7.54667479559012,7.54667479559012,153600
1997-12-12,1,7.608193874359131,7.608193874359131,7.56717935212539,7.56717935212539,59900
1997-12-15,3,7.608193874359131,7.608193874359131,7.56717935212539,7.58768661324226,24400
1997-12-16,1,7.79680061340332,7.838053526701751,7.6524154168588145,7.6524154168588145,107900
1997-12-17,1,7.982439517974853,8.00306597667763,7.817427848352634,7.838054307055412,63900
1997-12-18,1,8.003068923950195,8.003068923950195,7.9618159913525135,7.9618159913525135,35700
1997-12-19,1,7.879308223724365,8.003066991636267,7.838055301087065,8.003066991636267,134400
1997-12-22,3,7.920558929443359,7.96181184053421,7.8793060183525085,7.899932473897934,34400
1997-12-23,1,7.920558929443359,7.982438296079636,7.920558929443359,7.920558929443359,88500
1997-12-24,1,7.920558929443359,7.920558929443359,7.858679562807083,7.899932473897934,63300
1997-12-26,2,7.817429065704346,7.879308451448708,7.776176141874772,7.879308451448708,34600
1997-12-29,3,7.8586812019348145,7.941187041325207,7.838054742087217,7.879307661782413,159600
1997-12-30,1,8.02369213104248,8.02369213104248,7.817427551838303,7.920559841440392,52400
1997-12-31,1,8.291834831237793,8.291834831237793,8.044317373588903,8.044317373588903,215700
1998-01-02,2,8.209329605102539,8.250582517690994,8.126823779925628,8.250582517690994,52000
1998-01-05,3,8.126822471618652,8.22995473648691,8.126822471618652,8.168075377565955,42300
1998-01-06,1,8.147452354431152,8.16807881608794,8.126825892774365,8.16807881608794,26900
1998-01-07,1,8.126822471618652,8.168075377565955,8.064943112697698,8.147448924592304,49500
1998-01-08,1,8.106201171875,8.168080570133588,8.044321773616412,8.085574705788805,95700
1998-01-09,1,8.044320106506348,8.085573030129458,7.961814259260129,8.085573030129458,37800
